time, Longitude, Longitude, Speed(Kn), Angle(°), Altatude(m),,,,
6:20:06 PM,43.8398,-112.2548,0,347.32,1507.1,,,,
8:20:08 AM,43.8398,-112.2548,0.03,244.52,1507.1,,,,
8:20:10 AM,43.8398,-112.2548,0.01,350.66,1507.1,,,,
8:20:12 AM,43.8398,-112.2548,0.01,2.59,1507.1,,,,
8:20:14 AM,43.8398,-112.2548,0.03,324.28,1507.1,,,,
8:20:16 AM,43.8398,-112.2548,0.04,319,1507.1,,,,
8:20:18 AM,43.8398,-112.2548,0.16,356.48,1507.1,,,,
8:20:21 AM,43.8399,-112.2548,0.16,20.54,1507.1,,,,
6:20:23 PM,43.8399,-112.2548,0.07,54.03,1507.1,,,,
8:20:25 AM,43.8399,-112.2548,0.02,88.14,1507,,,,
6:20:28 PM,43.8399,-112.2548,0.02,182.25,1507,,,,
8:20:30 AM,43.8399,-112.2548,0.06,179.16,1506.9,,,,
8:20:32 AM,43.8399,-112.2548,0.09,191.68,1506.9,,,,
8:20:35 AM,43.8398,-112.2548,0.08,200.9,1506.9,,,,
8:20:37 AM,43.8398,-112.2548,0.01,237.24,1506.9,,,,
8:20:40 AM,43.8398,-112.2548,0.01,274.37,1506.9,,,,
6:20:43 PM,43.8398,-112.2548,0.01,259.02,1506.9,,,,
8:20:45 AM,43.8398,-112.2548,0.03,182.31,1506.9,,,,
8:20:48 AM,43.8398,-112.2548,0.02,228.11,1506.8,,,,
8:20:50 AM,43.8398,-112.2548,0.02,171.83,1506.8,,,,
6:20:52 PM,43.8398,-112.2548,0.04,180.32,1506.8,,,,
8:20:55 AM,43.8398,-112.2548,0.04,246.67,1506.8,,,,
8:20:57 AM,43.8398,-112.2548,0.01,9.59,1506.8,,,,
8:20:59 AM,43.8398,-112.2548,0.03,166.26,1506.8,,,,
8:21:01 AM,43.8398,-112.2548,0.02,228.95,1506.8,,,,
6:21:04 PM,43.8398,-112.2548,0.01,157.4,1506.8,,,,
6:21:06 PM,43.8398,-112.2548,0.03,156.07,1506.8,,,,
8:21:09 AM,43.8398,-112.2548,0.02,91.84,1506.8,,,,
#VALUE!,43.8398,-112.2548,0.01,267.98,1506.8,,,,
8:21:13 AM,43.8398,-112.2548,0,272.32,1506.8,,,,
8:21:15 AM,43.8398,-112.2548,0,0,1506.8,,,,
6:21:17 PM,43.8398,-112.2548,0,136.35,1506.8,,,,
6:21:19 PM,43.8398,-112.2548,0.02,145.99,1506.8,,,,
6:21:21 PM,43.8398,-112.2548,0.01,290.73,1506.8,,,,
6:21:23 PM,43.8398,-112.2548,0.01,316.2,1506.8,,,,
8:21:25 AM,43.8398,-112.2548,0.02,345.48,1506.8,,,,
8:21:28 AM,43.8398,-112.2548,0.01,115.57,1506.7,,,,
8:21:30 AM,43.8398,-112.2548,0,203.85,1506.7,,,,
6:21:32 PM,43.8398,-112.2548,0,8.43,1506.7,,,,
8:21:34 AM,43.8398,-112.2548,0,307.51,1506.7,,,,
8:21:37 AM,43.8398,-112.2548,0,352.59,1506.7,,,,
8:21:39 AM,43.8398,-112.2548,0.01,68.8,1506.7,,,,
6:21:41 PM,43.8398,-112.2548,0,193.28,1506.7,,,,
8:21:43 AM,43.8398,-112.2548,0,140.73,1506.7,,,,
8:21:45 AM,43.8398,-112.2548,0,259.01,1506.7,,,,
8:21:48 AM,43.8398,-112.2548,0.02,116.94,1506.7,,,,
6:21:50 PM,43.8398,-112.2548,0,12.51,1506.7,,,,
8:21:52 AM,43.8398,-112.2548,0.01,358.34,1506.7,,,,
8:21:55 AM,43.8398,-112.2548,0.01,258.91,1506.7,,,,
8:21:57 AM,43.8398,-112.2548,0.01,186.32,1506.7,,,,
8:22:00 AM,43.8398,-112.2548,0.02,108.3,1506.7,,,,
8:22:02 AM,43.8398,-112.2548,0.01,6.45,1506.7,,,,
8:22:04 AM,43.8398,-112.2548,0.02,46.4,1506.7,,,,
8:22:06 AM,43.8398,-112.2548,0.01,302.99,1506.7,,,,
8:22:09 AM,43.8398,-112.2548,0.01,300.49,1506.7,,,,
8:22:11 AM,43.8398,-112.2548,0.01,328.15,1506.7,,,,
8:22:13 AM,43.8398,-112.2548,0.01,229.29,1506.7,,,,
8:22:15 AM,43.8398,-112.2548,0.01,143.31,1506.7,,,,
8:22:18 AM,43.8398,-112.2548,0.01,312.28,1506.7,,,,
8:22:20 AM,43.8398,-112.2548,0.02,7.1,1506.7,,,,
#VALUE!,,#NAME?,Angle: 133.15,de: 1506.70,s: 8,,,,
6:22:25 PM,43.8398,-112.2548,0.02,139.93,1506.7,,,,
8:22:27 AM,43.8398,-112.2548,0.01,189.27,1506.7,,,,
8:22:30 AM,43.8398,-112.2548,0.01,114.24,1506.7,,,,
8:22:32 AM,43.8398,-112.2548,0.02,48.59,1506.6,,,,
6:22:34 PM,43.8398,-112.2548,0.01,341.18,1506.6,,,,
8:22:37 AM,43.8398,-112.2548,0.01,135.29,1506.6,,,,
8:22:39 AM,43.8398,-112.2548,0.01,176.56,1506.6,,,,
8:22:41 AM,43.8398,-112.2548,0.01,204.24,1506.6,,,,
8:22:44 AM,43.8398,-112.2548,0.04,5.64,1506.6,,,,
8:22:46 AM,43.8398,-112.2548,0,51.84,1506.6,,,,
8:22:48 AM,43.8398,-112.2548,0.01,222.71,1506.6,,,,
8:22:50 AM,43.8398,-112.2548,0.01,45.83,1506.6,,,,
8:22:53 AM,43.8398,-112.2548,0.02,280.04,1506.6,,,,
8:22:55 AM,43.8398,-112.2548,0.01,328.71,1506.6,,,,
8:22:57 AM,43.8398,-112.2548,0.03,191.27,1506.6,,,,
8:23:00 AM,43.8398,-112.2548,0.04,185.24,1506.6,,,,
8:23:02 AM,43.8398,-112.2548,0.02,135.23,1506.6,,,,
8:23:05 AM,43.8398,-112.2548,0.02,3.65,1506.6,,,,
8:23:07 AM,43.8398,-112.2548,0.02,339.19,1506.6,,,,
8:23:09 AM,43.8398,-112.2548,0.03,199.44,1506.6,,,,
8:23:11 AM,43.8398,-112.2548,0.04,222.74,1506.6,,,,
8:23:14 AM,43.8398,-112.2548,0.04,253.94,1506.6,,,,
8:23:16 AM,43.8398,-112.2548,0.02,351.91,1506.6,,,,
8:23:19 AM,43.8398,-112.2548,0.02,61.6,1506.6,,,,
#VALUE!,43.8398,-112.2548,0.01,215.35,1506.6,,,,
8:23:23 AM,43.8398,-112.2548,0.01,212.34,1506.6,,,,
8:23:25 AM,43.8398,-112.2548,0.04,208.55,1506.6,,,,
8:23:27 AM,43.8398,-112.2548,0.01,237.35,1506.6,,,,
8:23:29 AM,43.8398,-112.2548,0.02,345.39,1506.6,,,,
8:23:32 AM,43.8398,-112.2548,0.04,47.09,1506.6,,,,
8:23:34 AM,43.8398,-112.2548,0,119.87,1506.6,,,,
8:23:37 AM,43.8398,-112.2548,0.05,155.01,1506.6,,,,
8:23:39 AM,43.8398,-112.2548,0.02,167.57,1506.6,,,,
8:23:41 AM,43.8398,-112.2548,0.01,122.43,1506.6,,,,
8:23:44 AM,43.8398,-112.2548,0.03,236.07,1506.6,,,,
8:23:47 AM,43.8398,-112.2548,0,297.17,1506.6,,,,
8:23:49 AM,43.8398,-112.2548,0.01,5.81,1506.6,,,,
8:23:51 AM,43.8398,-112.2548,0.01,340.18,1506.6,,,,
8:23:54 AM,43.8398,-112.2548,0.02,350.81,1506.6,,,,
8:23:56 AM,43.8398,-112.2548,0.04,341.87,1506.6,,,,
8:23:58 AM,43.8398,-112.2548,0.01,207.83,1506.6,,,,
8:24:01 AM,43.8398,-112.2548,0.03,201.79,1506.6,,,,
8:24:03 AM,43.8398,-112.2548,0.01,286.51,1506.6,,,,
8:24:05 AM,43.8398,-112.2548,0.01,152.36,1506.6,,,,
8:24:07 AM,43.8398,-112.2548,0.09,4.04,1506.6,,,,
8:24:10 AM,43.8398,-112.2548,0.01,98.05,1506.6,,,,
8:24:13 AM,43.8398,-112.2548,0.03,134.8,1506.7,,,,
8:24:15 AM,43.8398,-112.2548,0.01,77.28,1506.7,,,,
8:24:17 AM,43.8398,-112.2548,0.01,76.25,1506.7,,,,
8:24:19 AM,43.8398,-112.2548,0.02,5.49,1506.7,,,,
8:24:21 AM,43.8398,-112.2548,0.02,164.06,1506.7,,,,
8:24:24 AM,43.8398,-112.2548,0.01,207.2,1506.7,,,,
8:24:26 AM,43.8398,-112.2548,0.03,249.35,1506.7,,,,
8:24:28 AM,43.8398,-112.2548,0.02,137.92,1506.7,,,,
8:24:31 AM,43.8398,-112.2548,0.01,11.24,1506.7,,,,
8:24:34 AM,43.8398,-112.2548,0,41.34,1506.7,,,,
8:24:36 AM,43.8398,-112.2548,0.01,175.26,1506.7,,,,
8:24:38 AM,43.8398,-112.2548,0.02,294.31,1506.7,,,,
8:24:41 AM,43.8398,-112.2548,0.02,225.18,1506.7,,,,
8:24:44 AM,43.8398,-112.2548,0.05,168.7,1506.7,,,,
8:24:46 AM,43.8398,-112.2548,0.02,307.99,1506.7,,,,
8:24:48 AM,43.8398,-112.2548,0.01,6.47,1506.7,,,,
8:24:50 AM,43.8398,-112.2548,0.03,158.89,1506.7,,,,
8:24:52 AM,43.8398,-112.2548,0.01,193.77,1506.6,,,,
8:24:54 AM,43.8398,-112.2548,0.01,209.75,1506.6,,,,
8:24:56 AM,43.8398,-112.2548,0.01,86.69,1506.6,,,,
8:24:58 AM,43.8398,-112.2548,0.01,79.66,1506.6,,,,
8:25:01 AM,43.8398,-112.2548,0.02,240.26,1506.6,,,,
8:25:03 AM,43.8398,-112.2548,0.01,145.64,1506.6,,,,
8:25:05 AM,43.8398,-112.2548,0.01,218.98,1506.6,,,,
8:25:07 AM,43.8398,-112.2548,0.13,200.06,1506.6,,,,
8:25:10 AM,43.8398,-112.2548,0.1,198.45,1506.6,,,,
8:25:12 AM,43.8398,-112.2548,0.14,189.49,1506.6,,,,
8:25:14 AM,43.8398,-112.2548,0.09,311.61,1506.6,,,,
8:25:16 AM,43.8398,-112.2548,0.05,193.73,1506.6,,,,
8:25:18 AM,43.8398,-112.2548,0.02,355.11,1506.6,,,,
8:25:21 AM,43.8398,-112.2548,0.04,303.32,1506.6,,,,
8:25:23 AM,43.8398,-112.2548,0.03,304.87,1506.6,,,,
8:25:25 AM,43.8398,-112.2548,0.02,104.05,1506.6,,,,
8:25:28 AM,43.8398,-112.2548,0.04,213.55,1506.6,,,,
8:25:30 AM,43.8398,-112.2548,0.01,91.73,1506.6,,,,
8:25:32 AM,43.8398,-112.2548,0.01,41.4,1506.6,,,,
8:25:34 AM,43.8398,-112.2548,0.02,63.84,1506.6,,,,
8:25:37 AM,43.8398,-112.2548,0,302.54,1506.6,,,,
8:25:39 AM,43.8398,-112.2548,0.01,211.15,1506.6,,,,
8:25:41 AM,43.8398,-112.2548,0.01,134.61,1506.6,,,,
8:25:44 AM,43.8398,-112.2548,0.01,163.13,1506.6,,,,
8:25:46 AM,43.8398,-112.2548,0.02,65.09,1506.6,,,,
8:25:48 AM,43.8398,-112.2548,0,354.15,1506.6,,,,
8:25:50 AM,43.8398,-112.2548,0.01,242.12,1506.6,,,,
8:25:53 AM,43.8398,-112.2548,0.02,225.55,1506.6,,,,
8:25:55 AM,43.8398,-112.2548,0.01,190.33,1506.6,,,,
8:25:58 AM,43.8398,-112.2548,0.01,71.84,1506.6,,,,
8:26:00 AM,43.8398,-112.2548,0.01,328.17,1506.6,,,,
8:26:02 AM,43.8398,-112.2548,0.01,227.11,1506.6,,,,
8:26:05 AM,43.8398,-112.2548,0.02,249.36,1506.6,,,,
8:26:07 AM,43.8398,-112.2548,0.01,218.4,1506.6,,,,
8:26:10 AM,43.8398,-112.2548,0.01,36.54,1506.6,,,,
8:26:12 AM,43.8398,-112.2548,0,243.47,1506.6,,,,
6:26:14 PM,43.8398,-112.2548,0.01,314.88,1506.6,,,,
8:26:16 AM,43.8398,-112.2548,0.01,215.28,1506.6,,,,
8:26:18 AM,43.8398,-112.2548,0.01,263.49,1506.6,,,,
8:26:20 AM,43.8398,-112.2548,0.01,355.43,1506.6,,,,
8:26:23 AM,43.8398,-112.2548,0.02,349.18,1506.6,,,,
8:26:25 AM,43.8398,-112.2548,0.01,174.6,1506.6,,,,
8:26:27 AM,43.8398,-112.2548,0.02,184.32,1506.6,,,,
8:26:30 AM,43.8398,-112.2548,0.01,110.8,1506.6,,,,
8:26:32 AM,43.8398,-112.2548,0.02,208.3,1506.6,,,,
8:26:34 AM,43.8398,-112.2548,0.01,36.31,1506.6,,,,
8:26:36 AM,43.8398,-112.2548,0.01,209.26,1506.6,,,,
8:26:38 AM,43.8398,-112.2548,0.01,193.88,1506.6,,,,
8:26:41 AM,43.8398,-112.2548,0.01,131.64,1506.6,,,,
8:26:44 AM,43.8398,-112.2548,0,159.52,1506.6,,,,
8:26:46 AM,43.8398,-112.2548,0.01,328.15,1506.6,,,,
8:26:48 AM,43.8398,-112.2548,0.01,81.06,1506.6,,,,
8:26:51 AM,43.8398,-112.2548,0.01,179.62,1506.6,,,,
8:26:53 AM,43.8398,-112.2548,0.01,291.02,1506.6,,,,
8:26:55 AM,43.8398,-112.2548,0.01,52.7,1506.6,,,,
8:26:57 AM,43.8398,-112.2548,0.01,354.98,1506.6,,,,
8:27:00 AM,43.8398,-112.2548,0.01,74.42,1506.6,,,,
8:27:02 AM,43.8398,-112.2548,0.01,145.95,1506.6,,,,
8:27:04 AM,43.8398,-112.2548,0.01,165.09,1506.6,,,,
8:27:06 AM,43.8398,-112.2548,0.01,250.07,1506.6,,,,
8:27:08 AM,43.8398,-112.2548,0,331.71,1506.6,,,,
8:27:11 AM,43.8398,-112.2548,0.01,335.12,1506.6,,,,
8:27:13 AM,43.8398,-112.2548,0.01,106.06,1506.6,,,,
8:27:15 AM,43.8398,-112.2548,0.01,149.94,1506.6,,,,
8:27:17 AM,43.8398,-112.2548,0.01,228.57,1506.6,,,,
8:27:19 AM,43.8398,-112.2548,0.01,65.96,1506.6,,,,
8:27:21 AM,43.8398,-112.2548,0.01,328.15,1506.6,,,,
8:27:24 AM,43.8398,-112.2548,0.01,82.23,1506.6,,,,
8:27:26 AM,43.8398,-112.2548,0.03,12.11,1506.6,,,,
8:27:28 AM,43.8398,-112.2548,0.01,117.23,1506.6,,,,
8:27:30 AM,43.8398,-112.2548,0.01,281.18,1506.6,,,,
8:27:33 AM,43.8398,-112.2548,0,300.32,1506.6,,,,
8:27:35 AM,43.8398,-112.2548,0,118.38,1506.7,,,,
8:27:38 AM,43.8398,-112.2548,0.01,354.23,1506.7,,,,
8:27:40 AM,43.8398,-112.2548,0.01,109.74,1506.7,,,,
8:27:42 AM,43.8398,-112.2548,0,5.63,1506.7,,,,
8:27:44 AM,43.8398,-112.2548,0.02,166.59,1506.7,,,,
8:27:47 AM,43.8398,-112.2548,0.01,345.29,1506.7,,,,
8:27:49 AM,43.8398,-112.2548,0.01,157.81,1506.7,,,,
8:27:51 AM,43.8398,-112.2548,0.01,113.48,1506.7,,,,
8:27:53 AM,43.8398,-112.2548,0.01,8.16,1506.7,,,,
8:27:56 AM,43.8398,-112.2548,0,335.58,1506.7,,,,
8:27:58 AM,43.8398,-112.2548,0.01,359.73,1506.7,,,,
8:28:00 AM,43.8398,-112.2548,0.02,185.17,1506.7,,,,
8:28:02 AM,43.8398,-112.2548,0.01,147.54,1506.7,,,,
8:28:05 AM,43.8398,-112.2548,0.02,133.42,1506.7,,,,
8:28:07 AM,43.8398,-112.2548,0,31.1,1506.7,,,,
8:28:09 AM,43.8398,-112.2548,0.01,341.63,1506.7,,,,
8:28:12 AM,43.8398,-112.2548,0.02,188.18,1506.7,,,,
8:28:14 AM,43.8398,-112.2548,0.02,84.94,1506.7,,,,
8:28:16 AM,43.8398,-112.2548,0.01,152.54,1506.7,,,,
8:28:18 AM,43.8398,-112.2548,0.01,21.75,1506.7,,,,
8:28:21 AM,43.8398,-112.2548,0.01,353.79,1506.7,,,,
8:28:23 AM,43.8398,-112.2548,0.01,207.69,1506.7,,,,
8:28:26 AM,43.8398,-112.2548,0.01,109.42,1506.7,,,,
8:28:29 AM,43.8398,-112.2548,0.02,146.48,1506.7,,,,
8:28:31 AM,43.8398,-112.2548,0.02,62.29,1506.7,,,,
8:28:34 AM,43.8398,-112.2548,0.02,278.64,1506.7,,,,
8:28:36 AM,43.8398,-112.2548,0.02,236.45,1506.7,,,,
8:28:39 AM,43.8398,-112.2548,0.01,45.52,1506.7,,,,
8:28:41 AM,43.8398,-112.2548,0.01,326.21,1506.7,,,,
8:28:43 AM,43.8398,-112.2548,0.02,195.87,1506.7,,,,
8:28:46 AM,43.8398,-112.2548,0,297.16,1506.7,,,,
8:28:48 AM,43.8398,-112.2548,0.01,172.92,1506.7,,,,
8:28:50 AM,43.8398,-112.2548,0,96.12,1506.7,,,,
8:28:53 AM,43.8398,-112.2548,0.01,205.18,1506.7,,,,
8:28:55 AM,43.8398,-112.2548,0.02,329.81,1506.7,,,,
8:28:57 AM,43.8398,-112.2548,0,277.55,1506.7,,,,
8:29:00 AM,43.8398,-112.2548,0.02,144.5,1506.7,,,,
8:29:02 AM,43.8398,-112.2548,0.01,133.57,1506.7,,,,
8:29:05 AM,43.8398,-112.2548,0.01,115.23,1506.7,,,,
8:29:07 AM,43.8398,-112.2548,0.01,333.91,1506.7,,,,
8:29:10 AM,43.8398,-112.2548,0.01,292.52,1506.7,,,,
8:29:12 AM,43.8398,-112.2548,0.02,167.58,1506.7,,,,
8:29:14 AM,43.8398,-112.2548,0.01,142.31,1506.7,,,,
8:29:16 AM,43.8398,-112.2548,0.01,162.38,1506.7,,,,
8:29:19 AM,43.8398,-112.2548,0.02,323.03,1506.7,,,,
8:29:22 AM,43.8398,-112.2548,0.01,325.31,1506.8,,,,
8:29:24 AM,43.8398,-112.2548,0.01,126.22,1506.8,,,,
8:29:27 AM,43.8398,-112.2548,0.01,119.26,1506.8,,,,
8:29:29 AM,43.8398,-112.2548,0.02,142.4,1506.8,,,,
8:29:31 AM,43.8398,-112.2548,0.02,201.85,1506.8,,,,
8:29:33 AM,43.8398,-112.2548,0.01,272.28,1506.8,,,,
8:29:36 AM,43.8398,-112.2548,0.03,215.37,1506.8,,,,
8:29:38 AM,43.8398,-112.2548,0.01,184.83,1506.8,,,,
8:29:40 AM,43.8398,-112.2548,0.01,123.73,1506.8,,,,
8:29:43 AM,43.8398,-112.2548,0.02,350.39,1506.8,,,,
8:29:46 AM,43.8398,-112.2548,0.01,16.42,1506.8,,,,
8:29:48 AM,43.8398,-112.2548,0.03,174.18,1506.8,,,,
8:29:51 AM,43.8398,-112.2548,0.01,180.52,1506.8,,,,
8:29:53 AM,43.8398,-112.2548,0.01,169.78,1506.8,,,,
8:29:55 AM,43.8398,-112.2548,0.02,3.07,1506.8,,,,
8:29:58 AM,43.8398,-112.2548,0.01,39.03,1506.8,,,,
8:30:00 AM,43.8398,-112.2548,0.02,166.88,1506.8,,,,
8:30:03 AM,43.8398,-112.2548,0.01,201.29,1506.8,,,,
8:30:05 AM,43.8398,-112.2548,0.02,236.96,1506.8,,,,
8:30:07 AM,43.8398,-112.2548,0.01,19.35,1506.8,,,,
8:30:10 AM,43.8398,-112.2548,0.02,351.46,1506.8,,,,
8:30:12 AM,43.8398,-112.2548,0.01,185.06,1506.8,,,,
8:30:14 AM,43.8398,-112.2548,0.01,175.16,1506.8,,,,
8:30:16 AM,43.8398,-112.2548,0,82.58,1506.8,,,,
8:30:19 AM,43.8398,-112.2548,0.01,275.94,1506.8,,,,
8:30:21 AM,43.8398,-112.2548,0.01,310.47,1506.8,,,,
8:30:23 AM,43.8398,-112.2548,0.02,225.77,1506.8,,,,
8:30:25 AM,43.8398,-112.2548,0,9.84,1506.8,,,,
8:30:28 AM,43.8398,-112.2548,0.02,164.94,1506.8,,,,
8:30:31 AM,43.8398,-112.2548,0.01,215.34,1506.8,,,,
8:30:33 AM,43.8398,-112.2548,0.03,313.99,1506.8,,,,
8:30:35 AM,43.8398,-112.2548,0.02,58.73,1506.8,,,,
8:30:37 AM,43.8398,-112.2548,0.01,310.08,1506.8,,,,
8:30:39 AM,43.8398,-112.2548,0.01,283.66,1506.8,,,,
8:30:41 AM,43.8398,-112.2548,0.01,253.42,1506.8,,,,
8:30:44 AM,43.8398,-112.2548,0.03,203.66,1506.8,,,,
8:30:46 AM,43.8398,-112.2548,0.01,348.09,1506.8,,,,
8:30:49 AM,43.8398,-112.2548,0.02,21.42,1506.9,,,,
8:30:52 AM,43.8398,-112.2548,0.01,222.65,1506.9,,,,
8:30:54 AM,43.8398,-112.2548,0.02,114.22,1506.9,,,,
8:30:56 AM,43.8398,-112.2548,0.03,109.15,1506.9,,,,
8:30:58 AM,43.8398,-112.2548,0.03,112.98,1506.9,,,,
8:31:01 AM,43.8398,-112.2548,0.01,58.38,1506.9,,,,
8:31:03 AM,43.8398,-112.2548,0.01,155.56,1506.9,,,,
8:31:05 AM,43.8398,-112.2548,0,189.11,1506.9,,,,
8:31:08 AM,43.8398,-112.2548,0.1,233.11,1506.9,,,,
8:31:10 AM,43.8398,-112.2548,0.01,106.24,1506.9,,,,
8:31:13 AM,43.8398,-112.2548,0.01,331.22,1506.9,,,,
8:31:15 AM,43.8398,-112.2548,0,276.9,1506.9,,,,
8:31:17 AM,43.8398,-112.2548,0.01,302.85,1506.9,,,,
8:31:20 AM,43.8398,-112.2548,0.03,44.39,1506.9,,,,
8:31:22 AM,43.8398,-112.2548,0.01,125.41,1506.9,,,,
8:31:24 AM,43.8398,-112.2548,0.01,36.36,1506.9,,,,
8:31:26 AM,43.8398,-112.2548,0.01,293.79,1506.9,,,,
8:31:29 AM,43.8398,-112.2548,0.01,272.67,1506.9,,,,
8:31:31 AM,43.8398,-112.2548,0,228.98,1506.9,,,,
8:31:33 AM,43.8398,-112.2548,0.01,162.15,1506.9,,,,
8:31:36 AM,43.8398,-112.2548,0.01,96.24,1506.9,,,,
8:31:38 AM,43.8398,-112.2548,0.03,271.72,1506.9,,,,
8:31:41 AM,43.8398,-112.2548,0.02,308.22,1506.9,,,,
8:31:43 AM,43.8398,-112.2548,0.01,325.87,1506.9,,,,
8:31:46 AM,43.8398,-112.2548,0.01,80.83,1506.9,,,,
8:31:48 AM,43.8398,-112.2548,0.01,332.5,1506.9,,,,
8:31:50 AM,43.8398,-112.2548,0.01,174.91,1506.9,,,,
8:31:53 AM,43.8398,-112.2548,0.01,263.54,1507,,,,
8:31:55 AM,43.8398,-112.2548,0.02,145.6,1507,,,,
8:31:58 AM,43.8398,-112.2548,0.02,153.29,1507,,,,
8:32:00 AM,43.8398,-112.2548,0.01,319.18,1507,,,,
8:32:02 AM,43.8398,-112.2548,0,240.83,1507,,,,
8:32:04 AM,43.8398,-112.2548,0.01,55.91,1507,,,,
8:32:07 AM,43.8398,-112.2548,0.01,98.62,1507,,,,
8:32:09 AM,43.8398,-112.2548,0.01,96.99,1507,,,,
8:32:11 AM,43.8398,-112.2548,0.01,98.23,1507,,,,
8:32:13 AM,43.8398,-112.2548,0.01,130.64,1507,,,,
8:32:16 AM,43.8398,-112.2548,0,295.22,1507,,,,
8:32:18 AM,43.8398,-112.2548,0.01,144.23,1507,,,,
8:32:20 AM,43.8398,-112.2548,0.01,129.98,1507,,,,
8:32:22 AM,43.8398,-112.2548,0.02,94.33,1507,,,,
8:32:24 AM,43.8398,-112.2548,0.01,292.23,1507,,,,
8:32:27 AM,43.8398,-112.2548,0,343.25,1507,,,,
8:32:29 AM,43.8398,-112.2548,0.01,284.79,1507,,,,
8:32:31 AM,43.8398,-112.2548,0.02,103.16,1507,,,,
8:32:34 AM,43.8398,-112.2548,0.01,225.41,1507,,,,
8:32:36 AM,43.8398,-112.2548,0.01,237.6,1507,,,,
8:32:38 AM,43.8398,-112.2548,0.03,83.01,1507.1,,,,
8:32:40 AM,43.8398,-112.2548,0.02,33.63,1507.1,,,,
8:32:43 AM,43.8398,-112.2548,0.03,114.33,1507.1,,,,
8:32:45 AM,43.8398,-112.2548,0.01,130.46,1507.1,,,,
8:32:47 AM,43.8398,-112.2548,0.05,256.25,1507.1,,,,
8:32:49 AM,43.8398,-112.2548,0.19,64.84,1507.1,,,,
8:32:52 AM,43.8398,-112.2548,0.01,206.67,1507.1,,,,
8:32:54 AM,43.8398,-112.2548,0.03,56.17,1507.1,,,,
8:32:56 AM,43.8398,-112.2548,0.02,216.6,1507.1,,,,
8:32:58 AM,43.8398,-112.2548,0.02,287.38,1507.1,,,,
8:33:00 AM,43.8398,-112.2548,0.02,256.76,1507.1,,,,
8:33:03 AM,43.8398,-112.2548,0.01,242.39,1507.1,,,,
8:33:05 AM,43.8398,-112.2548,0.01,263.4,1507.1,,,,
8:33:07 AM,43.8398,-112.2548,0.03,73.05,1507.1,,,,
8:33:10 AM,43.8398,-112.2548,0.01,323.94,1507.1,,,,
8:33:12 AM,43.8398,-112.2548,0.01,191.56,1507.1,,,,
8:33:15 AM,43.8398,-112.2548,0.02,281.67,1507.1,,,,
8:33:17 AM,43.8398,-112.2548,0.01,90.75,1507.1,,,,
8:33:20 AM,43.8398,-112.2548,0.02,96.78,1507.2,,,,
8:33:22 AM,43.8398,-112.2548,0.02,94.98,1507.2,,,,
8:33:25 AM,43.8398,-112.2548,0.01,249.61,1507.2,,,,
8:33:27 AM,43.8398,-112.2548,0.01,291.38,1507.2,,,,
8:33:29 AM,43.8398,-112.2548,0.01,138.53,1507.2,,,,
8:33:32 AM,43.8398,-112.2548,0.01,104.93,1507.2,,,,
8:33:34 AM,43.8398,-112.2548,0.02,123.95,1507.2,,,,
8:33:36 AM,43.8398,-112.2548,0.01,275.62,1507.2,,,,
8:33:39 AM,43.8398,-112.2548,0.02,247.98,1507.5,,,,
8:33:41 AM,43.8398,-112.2548,0.02,246.48,1507.7,,,,
8:33:44 AM,43.8398,-112.2548,0.01,251.72,1507.7,,,,
8:33:46 AM,43.8398,-112.2548,0.01,185.59,1507.7,,,,
8:33:48 AM,43.8398,-112.2548,0,289.9,1507.8,,,,
8:33:50 AM,43.8398,-112.2548,0,135.77,1507.8,,,,
8:33:52 AM,43.8398,-112.2548,0.02,289.34,1507.8,,,,
8:33:55 AM,43.8398,-112.2548,0.01,162.68,1507.8,,,,
8:33:57 AM,43.8398,-112.2548,0.02,80.72,1507.8,,,,
8:33:59 AM,43.8398,-112.2548,0.04,185.68,1507.8,,,,
8:34:02 AM,43.8398,-112.2548,0.01,123.27,1507.8,,,,
8:34:05 AM,43.8398,-112.2548,0.18,295.64,1507.8,,,,
8:34:07 AM,43.8398,-112.2548,0.12,160.61,1507.8,,,,
8:34:09 AM,43.8398,-112.2548,0.01,178.85,1507.8,,,,
8:34:12 AM,43.8398,-112.2548,0.2,218.92,1507.8,,,,
8:34:14 AM,43.8398,-112.2548,0.29,212.08,1507.8,,,,
8:34:16 AM,43.8398,-112.2548,1.27,228.99,1507.8,,,,
8:34:18 AM,43.8398,-112.2548,0.67,226.24,1508.4,,,,
8:34:21 AM,43.8398,-112.2549,0.25,213.02,1509.2,,,,
8:34:24 AM,43.8398,-112.2549,0.05,341.45,1509.3,,,,
8:34:26 AM,43.8398,-112.2549,0.06,319.06,1509.2,,,,
8:34:28 AM,43.8398,-112.2549,0.04,193.67,1509.2,,,,
8:34:30 AM,43.8398,-112.2549,0.07,168.27,1509.2,,,,
8:34:32 AM,43.8398,-112.2549,0.09,148.98,1509.1,,,,
8:34:35 AM,43.8398,-112.2549,0.03,130.94,1509.1,,,,
8:34:37 AM,43.8398,-112.2549,0.01,204.4,1509.1,,,,
8:34:39 AM,43.8398,-112.2549,0,336.99,1509.1,,,,
8:34:41 AM,43.8398,-112.2549,0.01,156.54,1509.1,,,,
8:34:44 AM,43.8398,-112.2549,0.04,164.42,1509.1,,,,
